show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s423,Movie,Chhota Bheem: Journey to Petra,Rajiv Chilaka,"Vatsal Dubey, Julie Tejwani, Rupa Bhimani, Jigna Bhardwaj, Rajesh Kava",,"July 22, 2021",2011,TV-Y7,68 min,Children & Family Movies,"The king has been away to meet an old friend, but when he sends for urgent help, Bheem finds himself on an action-packed rescue mission to Egypt!"
s424,Movie,Chhota Bheem: Master of Shaolin,Rajiv Chilaka,"Pooja Punabi, Mausam, Julie Tejwani, Rupa Bhimani, Jigna Bhardwaj, Rajesh Kava, Parigna Pandya",,"July 22, 2021",2011,TV-Y7,74 min,Children & Family Movies,"Summoned by a monk to help reclaim a temple from a dangerous leader, Bheem must master the Shaolin kung fu techniques if he wants a fighting chance!"
s425,Movie,Chhota Bheem: The Rise of Kirmada,Rajiv Chilaka,"Vatsal Dubey, Julie Tejwani, Rupa Bhimani, Jigna Bhardwaj, Rajesh Kava, Mousam, Swapnil",,"July 22, 2021",2012,TV-Y7,68 min,Children & Family Movies,Bheem and young lord Krishna team up to protect the world against the wicked and powerful Kirmada and his equally dangerous bat army.
s433,Movie,Trollhunters: Rise of the Titans,"Johane Matte, Andrew L. Schmidt, Francisco Ruiz Velasco","Emile Hirsch, Lexi Medrano, Charlie Saxton, Kelsey Grammer, Fred Tatasciore, Steven Yeun, Cole Sand, Amy Landecker, Jonathan Hyde, Thomas F. Wilson, Lauren Tom, Diego Luna, Tatiana Maslany, Nick Offerman, Nick Frost, Colin O'Donoghue, Alfred Molina, Piotr Michael, Kay Bess, Angel Lin, James Hong",,"July 21, 2021",2021,TV-Y7,106 min,Children & Family Movies,"Heroes from ""Trollhunters,"" ""3Below"" and ""Wizards"" join forces to fight a shadowy enemy threatening to take over their worlds — and reset Earth itself."
s443,TV Show,Johnny Test,,"James Arnold Taylor, Trevor Devall, Maryke Hendrikse, Emily Tennant","United States, Canada","July 16, 2021",2021,TV-Y7,1 Season,"Kids' TV, TV Comedies","How much trouble could one imaginative boy, his faithful dog and two science-loving sisters possibly get into? Hmm, that sounds like a challenge!"
s513,TV Show,Code Lyoko,,"Raphaelle Bruneau, Sophie Landresse, Marie-Line Landerwyn, Géraldine Frippiat, Carole Baillien, Bruno Mullenaerts, Frédéric Meaux","France, Belgium","July 6, 2021",2007,TV-Y7,4 Seasons,Kids' TV,"After discovering a parallel universe hidden inside a supercomputer, four students must stop a renegade virus from destroying the secret world."
s523,TV Show,Larva,,,Russia,"July 6, 2021",2015,TV-Y7,3 Seasons,"Kids' TV, Korean TV Shows, TV Comedies",Two curious worms spend their days investigating the otherworldly objects that fall through the grate into their subterranean world.
s548,TV Show,We the People,,"H.E.R., Adam Lambert, Cordae, Kristen Anderson-Lopez, Daveed Diggs, Brittany Howard, Robert Lopez, Lin-Manuel Miranda, Brandi Carlile, Kyle Harvey, Bebe Rexha, Andra Day, Janelle Monáe, Amanda Gorman",United States,"July 4, 2021",2021,TV-Y7,1 Season,Kids' TV,"Learn the basics of rights and citizenship with upbeat songs by popular artists like Janelle Monáe, H.E.R., Adam Lambert, Brandi Carlile and more."
s591,TV Show,Sailor Moon Crystal,,"Kotono Mitsuishi, Hisako Kanemoto, Rina Satou, Ami Koshimizu, Shizuka Ito, Ryo Hirohashi, Kenji Nojima, Misa Watanabe",,"July 1, 2021",2016,TV-Y7,3 Seasons,"Anime Series, Kids' TV","Middle schooler Usagi Tsukino and her friends learn that they have the power to transform into Sailor Guardians, protecting the world from darkness."
s714,TV Show,Avengers Climate Conundrum,,"Giles Panton, Michael Daingerfield, Bill Newton, James Blight, Nicole Oliver, Adrian Petriw, Alex Barima, Rebecca Shoichet",United States,"June 15, 2021",2020,TV-Y7,1 Season,"Kids' TV, TV Comedies","When a mysterious force steals Tony Stark’s weather machine to wreak havoc on the world, the Avengers must survive the extreme storms to save the day."
s734,TV Show,LEGO Friends: The Power of Friendship,,"Erica Mendez, Marianne Miller, Rachelle Heger, Millie O'Conner, Alexa Kahn, Doug Stone, Chris Smith, Bryce Papenbrook, Heather Downey, Chris Hackney, Ben Pronsky",Denmark,"June 11, 2021",2016,TV-Y7,2 Seasons,Kids' TV,"Five best friends face adventures side by side in their hometown. Zany antics, love and missteps are better with friends!"
s752,TV Show,Guru Aur Bhole,,Amit Kumar,,"June 8, 2021",2018,TV-Y7,2 Seasons,"Kids' TV, TV Comedies",A singer and a dancer who are best friends use their artistic abilities to get out of one hilariously sticky situation after another.
s814,TV Show,The Adventures of Sonic the Hedgehog,,"Jaleel White, Long John Baldry, Garry Chalk","United States, Canada","June 2, 2021",1993,TV-Y7,1 Season,Kids' TV,"Hyper hedgehog Sonic and his cohort Miles ""Tails"" Prower defend the planet Mobius against Dr. Robotnik and his evil schemes in this animated series."
s830,Movie,Dog Gone Trouble,Kevin Johnson,"Big Sean, Pamela Adlon, Lucy Hale, Marissa Jaret Winokur, Wilmer Valderrama, Joel McHale, Seth Rollins, Damon Wayans Jr., Olivia Holt, Carlos PenaVega",,"May 28, 2021",2021,TV-Y7,88 min,"Children & Family Movies, Comedies",The privileged life of a pampered dog named Trouble is turned upside-down when he gets lost and must learn to survive on the big-city streets.
s856,TV Show,Jurassic World Camp Cretaceous,,"Paul-Mikél Williams, Jenna Ortega, Sean Giambrone, Kausar Mohammed, Ryan Potter, Raini Rodriguez, Jameela Jamil, Glen Powell",United States,"May 21, 2021",2021,TV-Y7,3 Seasons,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",Six teens invited to attend a state-of-the-art adventure camp on Isla Nublar must band together to survive when the dinosaurs break out of captivity.
s862,Movie,Little Singham Future mein Satakli,Prakash Satam,"Anamaya Verma, Ganesh Divekar, Jigna Bharadhwaj, Saumya Daan, Sonal Kaushal, Sumriddhi Shukla",,"May 20, 2021",2021,TV-Y7,47 min,"Children & Family Movies, Comedies","Little Singham and his crew travel to the year 2050 to rescue kids from the evil rule of Junglee Joker, who has forbidden them from laughter or play!"
s883,Movie,Jungle Beat: The Movie,Brent Dawes,"Ed Kear, David Menkin, Ina Marie Smith, John Guerrasio, David Rintoul, Gavin Peter, Lucy Montgomery, Florrie Wilkinson, Adam Neill, Jason Pennycooke",Mauritius,"May 14, 2021",2021,TV-Y7,90 min,"Children & Family Movies, Comedies","When a lost and lonely alien crash-lands on Earth, his new crew of talking animal friends helps him get back home — and try to save the world!"
s912,TV Show,Sab Jholmaal Hai,Vijay Roche,,India,"May 7, 2021",2017,TV-Y7,2 Seasons,"Kids' TV, TV Comedies","In this madcap comedy, two mischievous cats, a talking parrot and a high-strung dog keep getting into trouble while their human is away."
s937,TV Show,Miniforce: Super Dino Power,,,,"May 1, 2021",2020,TV-Y7,1 Season,Kids' TV,Animals with special powers transform into superheroes with robot dinosaurs to protect peace on Earth from menacing villains.
s938,Movie,Motu Patlu in Dragon's World,Suhas Kadav,Saurav Chakrabarty,,"May 1, 2021",2017,TV-Y7,78 min,"Children & Family Movies, Comedies","A trip to a magical land of dragons turns action-packed when Motu, Patlu and friends must help protect the kingdom from an evil neighbor."
s939,Movie,Motu Patlu in the Game of Zones,Suhas Kadav,Saurav Chakraborty,,"May 1, 2021",2019,TV-Y7,87 min,"Children & Family Movies, Comedies, Music & Musicals","A board game becomes all too real for buddies Motu and Patlu when they get transported into its world of monsters, magic and mayhem."
s940,Movie,Motu Patlu in Wonderland,Suhas Kadav,"Saurav Chakraborty, Omi Sharma, Sankalp, Brian D Costa, Renu Sharda, Chinmey Sharma, Anamay Verma, Parminder Ghumman, Shailendra Pandey, Ravi Rajesh",,"May 1, 2021",2013,TV-Y7,76 min,"Children & Family Movies, Music & Musicals","When pals Motu and Patlu take a ride in their scientist friend’s newly built plane, a crash-landing on a strange island leads to action and adventure."
s941,Movie,Motu Patlu: Deep Sea Adventure,Suhas Kadav,"Saurav Chakraborty, Vinod Kulkarni, Mayur Vyas, Dilip Sinha, Sunita Sharma",,"May 1, 2021",2014,TV-Y7,76 min,"Children & Family Movies, Comedies",Friends Motu and Patlu get more maritime excitement than anticipated when the sinking of their ship sends them on a journey through the ocean floor!
s942,Movie,Motu Patlu: Mission Moon,Suhas Kadav,"Saurav Chakraborty, Omee, Sankalp, Rajesh, Vinod Kulkarni, Roopa Bhimani, Khushboo Atre, Shailendra Pandey, Shrikant Naidu, Khusboo, Nandkishore, Brian Dcosta",,"May 1, 2021",2013,TV-Y7,71 min,"Children & Family Movies, Comedies",An otherworldly enemy has been turning the moon’s soil into gold for his own greedy interests! Can friends Motu and Patlu stop him?
s1007,Movie,Motu Patlu Dino Invasion,Suhas Kadav,"Sourav Chakraborty, Mayur Vyas, Anil Datt",,"April 20, 2021",2018,TV-Y7,80 min,"Children & Family Movies, Comedies","A time machine sends Motu and Patlu back to the dinosaur period, but the real trouble starts when the reptiles travel back to the present day with them!"
s1010,Movie,Rudra: Secret of the Black Moon,"Akshay Sanjeev Chavan, Sumit Das","Shailendra Pandey, Vinod Kulkarni, Rohan, Mukesh Pandey, Bhakti Shalini, Ghanshyam Shukla, Pankaj Kalra, Kanchan, Sanchit Wartak, Ajay Singhal",,"April 20, 2021",2020,TV-Y7,87 min,Children & Family Movies,"Kid magician Rudra sets out to save Earth from the demon of Black Moon planet, but can he get the job done if his spells don’t work on enemy territory?"
s1011,Movie,Rudra: The Rise of King Pharaoh,,"Shailendra Pandey, Rohan, Mukesh Pandey, Bhakti, Shalini, Ghanshyam Shukla, Sabina Malik",,"April 20, 2021",2019,TV-Y7,91 min,Children & Family Movies,"When a malicious, resurrected mummy begins to steal the energy of young people in Mumbai, kid magician Rudra must use his special powers to stop him."
s1025,Movie,Arlo the Alligator Boy,Ryan Crego,"Michael J. Woodard, Mary Lambert, Brett Gelman, Jonathan Van Ness, Tony Hale, Haley Tju, Annie Potts, Vincent Rodriguez III, Flea, Jennifer Coolidge",United States,"April 16, 2021",2021,TV-Y7,93 min,"Children & Family Movies, Comedies, Music & Musicals","To find the father he never knew, optimistic Arlo leaves his swampy Southern home for New York City, making friends along the way. A musical adventure."
s1026,TV Show,Bakugan: Geogan Rising,,"Jonah Wineberg, Margarita Valderrama, Deven Christian Mack, Jaimee Joe Gonzaga, Sharjil Rasool, Will Bowes, Jason Deline, Dan Petronijevic, Carling Doubt, Joshua Graham, Cory Doran",,"April 16, 2021",2021,TV-Y7,1 Season,"Anime Series, Kids' TV","The Awesome Brawlers band together to fight off a powerful enemy determined to break the bond between Earth and Vestroia, the Bakugan's home planet."
s1052,TV Show,Sonic X,,"Junichi Kanemaru, Sanae Kobayashi, Ryo Hirohashi, Taeko Kawata, Nobutoshi Canna, Koji Yusa, Rumi Ochiai, Sayaka Aoki, Chikao Otsuka",Japan,"April 15, 2021",2003,TV-Y7,2 Seasons,"Anime Series, Kids' TV","A mission gone awry transports Sonic the Hedgehog, his friends, Dr. Eggman and the Chaos Emeralds to another dimension: Earth."
s1072,Movie,Motu Patlu in Hong Kong: Kung Fu Kings 3,Suhas Kadav,"Saurav Chakraborty, Sankalp Rastogi, Anamaya Varma, Aditya Raaj, Manoj Pandey",,"April 13, 2021",2017,TV-Y7,84 min,"Children & Family Movies, Music & Musicals","With a dangerous villain to defeat in Hong Kong, Motu takes his martial arts skills to the next level, training with a boneless master to face the foe."
s1073,Movie,Motu Patlu in the City of Gold,Suhas Kadav,"Saurav Chakraborty, Ganesh Diweker, Arpita Vora, Manoj Pandey, Mayur Vyas, Sanjeev Tiwari, Nandkishore Pandey, Aditya Raaj",,"April 13, 2021",2018,TV-Y7,77 min,"Children & Family Movies, Comedies, Music & Musicals","Defeated by the strong yet naive Motu in a race, an evil horseback rider challenges him to a more dangerous mission: finding a lost city of treasure!"
s1074,Movie,Motu Patlu Kung Fu Kings 4 The Challenge of Kung Fu Brothers,Suhas Kadav,"Saurav Chakraborty, Sanket Mhatre, Kamal Chaturvedi, Warren Dsouza, Trilok Patel, Manish Bhuvan",,"April 13, 2021",2018,TV-Y7,86 min,"Children & Family Movies, Music & Musicals","While in Japan, best friends Motu and Patlu have only one month to train for an epic martial arts battle against two wicked but highly skilled brothers."
s1075,Movie,Motu Patlu the Superheroes – Super Villains from Mars,Suhas Kadav,Saurav Chakraborty,,"April 13, 2021",2019,TV-Y7,79 min,Children & Family Movies,"Friends Motu and Patlu must save the world from three space thieves, but the job gets much harder when a cosmic collision gives the enemies superpowers!"
s1077,Movie,Shiva VS Autobots,Suhas Kadav,,,"April 13, 2021",2018,TV-Y7,80 min,Children & Family Movies,"When an evil enemy gains control of a gadget that sends vehicles destructively spinning out of control, kid superhero Shiva must stop the chaos!"
s1078,Movie,Shiva: Journey to Plunotaria,Suhas Kadav,,,"April 13, 2021",2019,TV-Y7,81 min,Children & Family Movies,Young superhero Shiva must use his powers to thwart a scheming scientist’s plans to blast Earth with explosive pellets from planet Plunotaria.
s1097,Movie,The Last Kids on Earth: Happy Apocalypse to You,Steve Rolston,"Nick Wolfhard, Charles Demers, Montse Hernandez, Garland Whitt, Bruce Campbell, Catherine O'Hara, Brian Drummond, Giles Panton",,"April 6, 2021",2021,TV-Y7,92 min,"Children & Family Movies, Comedies","Help Jack and his monster-battling friends make choices to stay alive — and have some fun — in this interactive ""Last Kids on Earth"" adventure!"
s1150,TV Show,Yu-Gi-Oh!,,"Dan Green, Eric Stuart, Amy Birnbaum, Darren Dunstan, Wayne Grayson, Tara Sands, Lisa Ortiz, Megan Hollingshead, Madeleine Blaustein, Sam Riegel, Ted Lewis, Gregory Abbey, Jimmy Zoppi",Japan,"March 31, 2021",2005,TV-Y7,1 Season,"Anime Series, Kids' TV","The lives of young Yugi Moto and his friends Joey, Tristan, and Téa are forever changed when a fantasy card game becomes their reality."
s1170,TV Show,Pui Pui Molcar,,,Japan,"March 25, 2021",2021,TV-Y7,1 Season,Kids' TV,They’re guinea pigs! And they’re cars! The fuzzy and adorable molcars have lots of fun adventures in this delightful stop-motion animation.
s1171,Movie,Secret Magic Control Agency,Aleksey Tsitsilin,"Nicholas Corda, Sylvana Joyce, Alyson Leigh Rosenfeld, Courtney Shaw, Erica Schroeder, Georgette Timoney, Mary O'Brady, Marc Thompson","Russia, United States","March 25, 2021",2021,TV-Y7,105 min,"Children & Family Movies, Comedies","Hansel and Gretel of fairy tale fame — now acting as secret agents — must use magic, clever thinking and teamwork on a mission to find a missing king."
s1180,TV Show,Mighty Morphin Power Rangers,,"Austin St. John, Thuy Trang, Walter Jones, Amy Jo Johnson, David Yost, Jason David Frank, Johnny Yong Bosch, Karan Ashley, Steve Cardenas, Catherine Sutherland, Paul Schrier, Jason Narvy, David Fielding, Richard Steven Horvitz, Barbara Goodson","United States, Japan","March 20, 2021",2010,TV-Y7,4 Seasons,Kids' TV,"Five average teens are chosen by an intergalactic wizard to become the Power Rangers, who must use their new powers to fight the evil Rita Repulsa."
